AddressLine,Suburb,PostCode,PropertyType,BuildingSize,EER,BedRooms,Bathroosm,Parking,BlockSize,AgencyName,ListingDate,ContractDate,TransferDate,Purpose,UV_Value,TranserAmount
95/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-09T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,422900.0
33/1 Calaby Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,4081.0,N/A,,2022-06-29T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,702000.0
32 Shillam Chase,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,501.0,N/A,,2022-03-24T00:00:00,2022-08-08,SINGLE RESIDENTIAL DWELLING,,500000.0
109/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-30T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,525900.0
35/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-02-21T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,529900.0
97/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-08-09T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,519900.0
11 Baas Becking Street,Whitlam,2611,HOUSE,,6,4,2,2,390.0,Confidence Real Estate ,2022-03-15T00:00:00,2022-05-20T00:00:00,2022-08-05,SINGLE RESIDENTIAL DWELLING,,1360000.0
128/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-16T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,544900.0
134/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,529900.0
13/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-05-14T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,473900.0
73/40 Philip Hodgins Street,Wright,2611,APARTMENT,,6,2,1,1,,HIVE Property,2022-07-14T00:00:00,2022-08-05T00:00:00,,,45900.0,457500.0
9/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-21T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,330900.0
104/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-02-11T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,365900.0
9/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-04-22T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,429900.0
114/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-05-25T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,329900.0
121/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-13T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,549900.0
49/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-17T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,489900.0
49/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-10-07T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,545000.0
114/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-05-31T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,420000.0
97 Keith Bain Crest,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,304.0,N/A,,2022-05-09T00:00:00,2022-08-03,SINGLE RESIDENTIAL DWELLING,,650000.0
30/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-10-19T00:00:00,2022-08-03,MULTIPLE UNIT DWELLING,,329900.0
30/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-11-26T00:00:00,2022-08-03,MULTIPLE UNIT DWELLING,,389900.0
69/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-12T00:00:00,2022-08-03,MULTIPLE UNIT DWELLING,,489900.0
14 Keith Bain Crest,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,150.0,N/A,,2022-03-23T00:00:00,2022-08-03,SINGLE RESIDENTIAL DWELLING,,390000.0
62/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-18T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,390000.0
87/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-31T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,360900.0
39/2 Newchurch Street,Coombs,2611,UNIT,63,6,1,1,1,9759.0,Jonny Warren Properties,2022-06-15T00:00:00,2022-07-04T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,62320.0,451000.0
34/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-26T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,505900.0
14/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-27T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,489900.0
10/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-31T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,429900.0
102/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-10-05T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,329900.0
102/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-04-29T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,409900.0
66/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-18T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,302900.0
1/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-30T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,479900.0
139/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-04-06T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,600000.0
19/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-06T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,329900.0
108/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-08-09T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,489900.0
96/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-12T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,479900.0
124/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-27T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,551900.0
40/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-04-30T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,360900.0
90 Peter Cullen Way,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,459.0,N/A,,2022-05-12T00:00:00,2022-08-01,SINGLE RESIDENTIAL DWELLING,,1120000.0
16 Tishler Street,Wright,2611,HOUSE,204,5.5,4,2,2,450.0,Michael Potter Real Estate,2022-03-31T00:00:00,2022-04-23T00:00:00,2022-08-01,SINGLE RESIDENTIAL DWELLING,423000.0,1405000.0
57/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-02-25T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,562900.0
70/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-15T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,443900.0
55/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-15T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,349900.0
52/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,355900.0
38/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-29T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,529900.0
23/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-15T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,399900.0
129/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-30T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,551900.0
75/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-29T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,330000.0
38 Maggie Scott Terrace,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,330.0,N/A,,2021-09-23T00:00:00,2022-07-29,SINGLE RESIDENTIAL DWELLING,,310000.0
127/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-30T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,529900.0
11/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-31T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,457900.0
126/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-29T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,629900.0
36/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-05-28T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,437900.0
33/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-04T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,546900.0
72/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-18T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,427900.0
45/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-05-07T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,546900.0
42/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-03-03T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,380000.0
119/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-04T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,429900.0
3/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-09T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,486900.0
26 Klaus Moje Street,Whitlam,2611,HOUSE,290,6,4,3,2,622.0,Confidence Real Estate ,2022-02-24T00:00:00,2022-05-06T00:00:00,2022-07-29,SINGLE RESIDENTIAL DWELLING,,1000000.0
28 Catalano Street,Wright,2611,HOUSE,,4,5,3,2,,Confidence Real Estate ,2022-03-07T00:00:00,2022-07-29T00:00:00,,,649000.0,1535000.0
45/566 Cotter Road,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,2032.0,N/A,,2022-06-23T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,552000.0
81/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-22T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,509900.0
42/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-16T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,329900.0
90/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-07T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,329900.0
107/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-20T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,479900.0
100/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-25T00:00:00,2022-07-29,MULTIPLE UNIT DWELLING,,360900.0
48/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-20T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,483000.0
8/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-12T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,319900.0
59/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-09-03T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,459900.0
46/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-30T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,515900.0
44/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-02-23T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,365900.0
25/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-29T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,499900.0
2/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-28T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,475000.0
28 Churcher Crescent,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,510.0,N/A,,2022-06-15T00:00:00,2022-07-28,SINGLE RESIDENTIAL DWELLING,,485000.0
79/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-21T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,329900.0
16/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-08T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,329900.0
91/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,345900.0
94/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-16T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,488000.0
21/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-22T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,549900.0
122/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-16T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,531900.0
67/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-09T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,319900.0
50 Ada Norris Avenue,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,388.0,N/A,,2022-06-26T00:00:00,2022-07-28,SINGLE RESIDENTIAL DWELLING,,1600000.0
106/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-08T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,479900.0
56/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-06T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,355900.0
111/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-01-20T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,371900.0
26/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-29T00:00:00,2022-07-28,MULTIPLE UNIT DWELLING,,546900.0
13 David Fleay Street,Wright,2611,HOUSE,234,5,4,2,2,548.0,Michael Potter Real Estate,2022-05-04T00:00:00,2022-05-20T00:00:00,2022-07-27,SINGLE RESIDENTIAL DWELLING,460000.0,1750000.0
53/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-05-07T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,332400.0
135/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-17T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,629900.0
17/50 Peter Cullen Way,Wright,2611,TOWNHOUSE,143,6,4,2,2,5576.0,Belle Property Canberra,2022-06-27T00:00:00,2022-06-17T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,925000.0
88/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-24T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,345900.0
120/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-16T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,629900.0
60 Thwaites Crescent,Wright,2611,HOUSE,277,6,5,3,2,480.0,Trusted Realtors,2022-03-23T00:00:00,2022-05-19T00:00:00,2022-07-27,SINGLE RESIDENTIAL DWELLING,440000.0,1550000.0
71/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-04T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,447900.0
53/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-03-02T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,419000.0
136/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-16T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,629900.0
41/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-24T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,329900.0
78/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-03T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,312900.0
73/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-10-19T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,499900.0
22/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-30T00:00:00,2022-07-27,MULTIPLE UNIT DWELLING,,497000.0
113/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-01T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,329900.0
12/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,422900.0
138/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-03T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,536900.0
63/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-28T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,324900.0
115/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-24T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,365900.0
96/41 Philip Hodgins Street,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,17935.0,N/A,,2022-03-09T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,450000.0
84/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-11T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,432900.0
11 Tahourdin Vista,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,460.0,N/A,,2021-06-30T00:00:00,2022-07-26,SINGLE RESIDENTIAL DWELLING,,390000.0
18/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-15T00:00:00,2022-07-26,MULTIPLE UNIT DWELLING,,309900.0
17/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-03T00:00:00,2022-07-25,MULTIPLE UNIT DWELLING,,312900.0
131/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-30T00:00:00,2022-07-25,MULTIPLE UNIT DWELLING,,629900.0
125/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-07T00:00:00,2022-07-25,MULTIPLE UNIT DWELLING,,629900.0
125/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-03-23T00:00:00,2022-07-25,MULTIPLE UNIT DWELLING,,838000.0
24/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-04-22T00:00:00,2022-07-25,MULTIPLE UNIT DWELLING,,422900.0
